,0.76,May 22 2022 04:24:20
,0.76,May 22 2022 04:34:13
895,0.754,Jul 02 2014 01: +0
706,0.658,Jul 03 2014 01: +0
482,0.781,Jul 04 2014 01: +0
392,0.797,Jul 05 2014 01: +0
426,0.795,Jul 06 2014 01: +0
327,0.878,Jul 07 2014 01: +0
260,0.942,Jul 08 2014 01: +0
450,0.828,Jul 09 2014 01: +0
607,0.5,Jul 10 2014 01: +0
577,0.434,Jul 11 2014 01: +0
548,0.46,Jul 12 2014 01: +0
446,0.493,Jul 13 2014 01: +0
458,0.477,Jul 14 2014 01: +0
463,0.454,Jul 15 2014 01: +0
403,0.451,Jul 16 2014 01: +0
527,0.347,Jul 17 2014 01: +0
509,0.353,Jul 18 2014 01: +0
513,0.346,Jul 19 2014 01: +0
550,0.355,Jul 20 2014 01: +0
492,0.353,Jul 21 2014 01: +0
481,0.371,Jul 22 2014 01: +0
519,0.351,Jul 23 2014 01: +0
542,0.333,Jul 24 2014 01: +0
518,0.318,Jul 25 2014 01: +0
574,0.311,Jul 26 2014 01: +0
602,0.31,Jul 27 2014 01: +0
621,0.313,Jul 28 2014 01: +0
615,0.333,Jul 29 2014 01: +0
577,0.326,Jul 30 2014 01: +0
600,0.317,Jul 31 2014 01: +0
666,0.305,Aug 01 2014 01: +0
682,0.296,Aug 02 2014 01: +0
649,0.293,Aug 03 2014 01: +0
675,0.293,Aug 04 2014 01: +0
672,0.243,Aug 05 2014 01: +0
643,0.242,Aug 06 2014 01: +0
671,0.26,Aug 07 2014 01: +0
621,0.271,Aug 08 2014 01: +0
680,0.243,Aug 09 2014 01: +0
668,0.251,Aug 10 2014 01: +0
710,0.247,Aug 11 2014 01: +0
631,0.262,Aug 12 2014 01: +0
655,0.255,Aug 13 2014 01: +0
629,0.24,Aug 14 2014 01: +0
724,0.232,Aug 15 2014 01: +0
751,0.22,Aug 16 2014 01: +0
863,0.166,Aug 17 2014 01: +0
718,0.189,Aug 18 2014 01: +0
676,0.205,Aug 19 2014 01: +0
744,0.225,Aug 20 2014 01: +0
668,0.232,Aug 21 2014 01: +0
721,0.247,Aug 22 2014 01: +0
750,0.238,Aug 23 2014 01: +0
794,0.23,Aug 24 2014 01: +0
787,0.24,Aug 25 2014 01: +0
787,0.238,Aug 26 2014 01: +0
782,0.236,Aug 27 2014 01: +0
709,0.236,Aug 28 2014 01: +0
861,0.229,Aug 29 2014 01: +0
944,0.23,Aug 30 2014 01: +0
949,0.228,Aug 31 2014 01: +0
798,0.23,Sep 01 2014 01: +0
743,0.224,Sep 02 2014 01: +0
733,0.238,Sep 03 2014 01: +0
750,0.232,Sep 04 2014 01: +0
859,0.201,Sep 05 2014 01: +0
986,0.219,Sep 06 2014 01: +0
969,0.222,Sep 07 2014 01: +0
752,0.223,Sep 08 2014 01: +0
710,0.215,Sep 09 2014 01: +0
792,0.219,Sep 10 2014 01: +0
821,0.185,Sep 11 2014 01: +0
971,0.162,Sep 12 2014 01: +0
1198,0.174,Sep 13 2014 01: +0
1141,0.178,Sep 14 2014 01: +0
864,0.182,Sep 15 2014 01: +0
937,0.165,Sep 16 2014 01: +0
897,0.152,Sep 17 2014 01: +0
826,0.162,Sep 18 2014 01: +0
1036,0.15,Sep 19 2014 01: +0
1268,0.149,Sep 20 2014 01: +0
1161,0.149,Sep 21 2014 01: +0
1008,0.135,Sep 22 2014 01: +0
959,0.136,Sep 23 2014 01: +0
873,0.135,Sep 24 2014 01: +0
855,0.137,Sep 25 2014 01: +0
1047,0.128,Sep 26 2014 01: +0
1241,0.133,Sep 27 2014 01: +0
1293,0.138,Sep 28 2014 01: +0
1029,0.126,Sep 29 2014 01: +0
1010,0.124,Sep 30 2014 01: +0
1084,0.128,Oct 01 2014 01: +0
1058,0.136,Oct 02 2014 01: +0
1211,0.142,Oct 03 2014 01: +0
1285,0.139,Oct 04 2014 01: +0
1234,0.146,Oct 05 2014 01: +0
944,0.149,Oct 06 2014 01: +0
873,0.154,Oct 07 2014 01: +0
914,0.142,Oct 08 2014 01: +0
1004,0.142,Oct 09 2014 01: +0
1150,0.133,Oct 10 2014 01: +0
1292,0.136,Oct 11 2014 01: +0
1227,0.141,Oct 12 2014 01: +0
933,0.134,Oct 13 2014 01: +0
964,0.142,Oct 14 2014 01: +0
945,0.131,Oct 15 2014 01: +0
905,0.125,Oct 16 2014 01: +0
1067,0.121,Oct 17 2014 01: +0
1307,0.124,Oct 18 2014 01: +0
1261,0.127,Oct 19 2014 01: +0
906,0.124,Oct 20 2014 01: +0
895,0.126,Oct 21 2014 01: +0
990,0.128,Oct 22 2014 01: +0
997,0.125,Oct 23 2014 01: +0
1042,0.134,Oct 24 2014 01: +0
1206,0.138,Oct 25 2014 01: +0
1465,0.117,Oct 26 2014 01: +0
1062,0.122,Oct 27 2014 01: +0
1024,0.124,Oct 28 2014 01: +0
1057,0.123,Oct 29 2014 01: +0
890,0.141,Oct 30 2014 01: +0
1313,0.112,Oct 31 2014 01: +0
1388,0.113,Nov 01 2014 01: +0
1313,0.117,Nov 02 2014 01: +0
1055,0.112,Nov 03 2014 01: +0
989,0.116,Nov 04 2014 01: +0
1020,0.118,Nov 05 2014 01: +0
977,0.118,Nov 06 2014 01: +0
1082,0.116,Nov 07 2014 01: +0
1327,0.121,Nov 08 2014 01: +0
1271,0.118,Nov 09 2014 01: +0
1019,0.113,Nov 10 2014 01: +0
1030,0.109,Nov 11 2014 01: +0
1359,0.082,Nov 12 2014 01: +0
